Tên Merchant,Tên thương hiệu/ cửa hàng,Danh mục ngành hàng,điểm bán,Tỉnh/Thành phố,Quận/Huyện,Phường/Xã,Địa chỉ,Số điện thoại,Website,Mô tả,Tên ảnh
Công ty TNHH Thiết Bị Kỹ Thuật Tin Học Trường Chinh,Không tên,Điện tử - Điện máy,Không tên,Bắc Giang,Hiệp hòa,Hiệp hòa,Hiệp Hòa,,,,
Hộ kinh doanh Cửa Hàng Mẹ Yêu Bé,Jetamie,Mẹ và bé,Jetamie,Hà Nội,Ba Đình,Kim Mã,Số 67 Núi Trúc,,,,
HKD Cơ Sở Chăm Sóc Da Kiệm,",DOCTOR KIEM SPA",Spa - Làm đẹp,",DOCTOR KIEM SPA",Hà Nội,Đống Đa,Láng Thượng,336 Đường Láng,,,,
HKD Cơ Sở Chăm Sóc Da Kiệm,",DOCTOR KIEM SPA",Spa - Làm đẹp,",DOCTOR KIEM SPA",Hà Nội,Đống Đa,Hàng Bột,21/232 Tôn Đức Thắng,,,,
HKD Cơ Sở Chăm Sóc Da Kiệm,",DOCTOR KIEM SPA",Spa - Làm đẹp,",DOCTOR KIEM SPA",Hà Nội,Hai Bà Trưng,Vĩnh Tuy,87 ngõ 559 kim Ngưu,,,,
Công ty TNHH Happy Shoes Việt Nam,Happy Shoes,Thời trang,Happy Shoes,Hà Nội,Hoàng Mai,Tân Mai,"Số 10, ngõ 521 Trương Định",,,,
Công ty TNHH XNK THƯƠNG MẠI PHONG VÂN,Fruit 99,Siêu thị - Cửa hàng tạp hóa,Fruit 99,Hà Nội,Long Biên,Gia Thụy,Số 99 Nguyễn Sơn,,,,
HKD Dũng Nguyệt,Hàng Thùng Dũng Nguyệt,Thời trang,Hàng Thùng Dũng Nguyệt,Hà Nội,Long Biên,Gia Thụy,Số 105 Phố Nguyễn Sơn,,,,
HKD Thai Hương Huyền ,Huyền Cò 32,Siêu thị - Cửa hàng tạp hóa,Huyền Cò 32,Hà Nội,Long Biên,Bồ Đề,30/158 Nguyễn Sơn,,,,
HKD Thai Hương Huyền ,Huyền Cò 32,Siêu thị - Cửa hàng tạp hóa,Huyền Cò 32,Hà Nội,Long Biên,Bồ Đề,32/158 Nguyễn Sơn,,,,
Công ty TNHH Đầu tư thương mại và dịch vụ  Song Nguyễn,Cơm Thố,Nhà hàng,Cơm Thố,Hà Nội,Cầy Giấy,Dịch Vọng Hậu,B32 Cốm Vòng,,,,
Công ty TNHH Đầu tư thương mại và dịch vụ  Song Nguyễn,Cơm Thố,Nhà hàng,Cơm Thố,Hà Nội,Cầy Giấy,Mai Dịch,37 Dương Khê,,,,
Công ty TNHH Đầu tư thương mại và dịch vụ  Song Nguyễn,Cơm Thố,Nhà hàng,Cơm Thố,Hà Nội,Đống Đa,Láng Thượng,17 Chùa Láng,,,,
Công ty TNHH Đầu tư thương mại và dịch vụ  Song Nguyễn,Cơm Thố,Nhà hàng,Cơm Thố,Hà Nội,Hai Bà Trưng,Bách Khoa,48 Tạ Quang Bửu,,,,
HKD Mai Hà,Made in VN - Giày Xuất Khẩu,Thời trang,Made in VN - Giày Xuất Khẩu,Hà Nội,Ba Đình,Thành Công,15G- 17 Thành Công,,,,
HKD Mai Hà,Giày EU Xuất khẩu,Thời trang,Giày EU Xuất khẩu,Hà Nội,Long Biên,Đức Giang,Số 37a Trường Lâm,,,,
HKD Mai Hà,Made in VN - Giày Xuất Khẩu,Thời trang,Made in VN - Giày Xuất Khẩu,Hà Nội,Ba Đình,Thành Công,101K3 Thành Công,,,,
HKD KTBH NGUYỄN THỊ LAN ANH,Lan ANh Dio,Spa - Làm đẹp,Lan ANh Dio,Hà Nội,Đống Đa,Trung Liệt,32 Đặng Tiến Đông,,,,
HKD SƠ MI CAM-RY,CAMRY SHOP,Thời trang,CAMRY SHOP,Hà Nội,Cầy Giấy,Yên Hòa,Số 23 ngõ 123 Đường Trung Kính,,,,
HKD Tràng An Quán,Tràng An Quán,Nhà hàng,Tràng An Quán,Hà Nội,Hai Bà Trưng,Trương Định,Số 166 đường Trương Định,,,,
HKD GIẦY DA THỜI TRANG TS MILAN,TS MILAN,Thời trang,TS MILAN,Hà Nội,Đống Đa,Hàng Bột,Số 133 Tôn Đức Thắng,,,,
Công ty TNHH Tạo Lập Spa,Tạo Lập Spa,Spa - Làm đẹp,Tạo Lập Spa,Hà Nội,Cầy Giấy,Trung Hòa,Số 32 Ngõ 35 Lê Văn Lương,,,,
Công ty TNHH Tạo Lập Spa,Tạo Lập Spa,Spa - Làm đẹp,Tạo Lập Spa,Hà Nội,Hoàng Mai,Hoàng Liệt,P202 Tòa nhà VP 5 Bán Đảo Linh Đàm,,,,
CÔNG TY TNHH THƯƠNG MẠI VÀ ĐẦU TƯ XÂY DỰNG Á CHÂU  ,Không tên,Thời trang,Không tên,Hà Nội,Hai Bà Trưng,Trương Định,"55A Đại La,",,,,
HKD Không tên biển hiệu Trần Thị Tuyết,Shop Linh Nga,Thời trang,Shop Linh Nga,Hà Nội,Đống Đa,Ngã Tư Sở,Số 106 E6 Thái Thịnh,,,,
HKD Không tên biển hiệu Trần Thị Tuyết,Shop Linh Nga,Thời trang,Shop Linh Nga,Hà Nội,Hà Đông,Quang Trung,Số 10 Ngô Thì Nhậm,,,,
HKD THIỆN ĐẠT,Giầy Thiện Đạt,Thời trang,Giầy Thiện Đạt,Hà Nội,Thanh Xuân,Thanh Xuân Bắc,"A11, TT Thanh Xuân Bắc",,,,
HKD ROYAL TEA LÁNG HẠ,Royal tea,Trà sữa,Royal tea,Hà Nội,Đống Đa,Láng Hạ,Số 107 Láng Hạ,,,,
CÔNG TY TNHH phát triển dịch vụ thương mại Hùng Linh,CÔNG TY TNHH phát triển dịch vụ thương mại Hùng Linh,Nội thất,CÔNG TY TNHH phát triển dịch vụ thương mại Hùng Linh,Hà Nội,Hai Bà Trưng,Nguyễn Du,Số 279 Lê Duẩn,,,,
HKD VIỆT NAM XUẤT KHẨU LINH SHOP,Linh Shop,Thời trang,Linh Shop,Hà Nội,Hoàng Mai,Định Công,Số 8 Ngách 112/24 Định Công,,,,
HKD NGUYỄN THỊ OANH,,Siêu thị - Cửa hàng tạp hóa,,Hà Nội,Tây Hồ,Yên Phụ,Số 21 ngách 32/71 An Dương,,,,
HKD Nguyễn Thị Hương Giang,Tạp hóa Hương Giang,Siêu thị - Cửa hàng tạp hóa,Tạp hóa Hương Giang,Hải Phòng,Ngô Quyền,Đồng Quốc Bình,Số 9A 56 Đồng Quốc Bình,,,,
CÔNG TY TNHH đầu tư thương mại và dịch vụ Thanh Nga,Thanh Nga Printer ,Điện tử - Điện máy,Thanh Nga Printer ,Hà Nội,Hoàn Kiếm,Cửa Đông,Số 34B Lý Nam Đế,,,,
HKD TH SPORRT ( THỂ THAO TH),TH Sport,Thời trang,TH Sport,Hà Nội,Ba Đình,Đội Cấn,"Số 204K, Phố Đội Cấn",,,,
HKD PHẠM LƯƠNG THẮNG,TS MiLan,Thời trang,TS MiLan,Hà Nội,Hai Bà Trưng,Nguyễn Du,Số 160 phố Bà Triệu,,,,
CÔNG TY CỔ PHẦN IN Thanh Xuyến,In Thanh Xuyến,Dịch vụ khác,In Thanh Xuyến,Hà Nội,Nam Từ Liêm,Trung Văn,Số 79 Lương Thế Vinh,,,,
CÔNG TY CỔ PHẦN IN Thanh Xuyến,In Thanh Xuyến,Dịch vụ khác,In Thanh Xuyến,Hà Nội,Hà Đông,Văn Quán,"Số 109 Trần Phú,",,,,
CÔNG TY CỔ PHẦN IN Thanh Xuyến,In Thanh Xuyến,Dịch vụ khác,In Thanh Xuyến,Hà Nội,Hà Đông,Văn Quán,Số 111 Trần Phú,,,,
"HKD - DÂY LƯNG, VÍ DA TOMA",TOMA,Thời trang,TOMA,Hà Nội,Thanh Xuân,Thanh Xuân Trung,Số 456 đường Nguyễn Trãi,,,,
"HKD - DÂY LƯNG, VÍ DA TOMA",TOMA,Thời trang,TOMA,Hà Nội,Nam Từ Liêm,Trung Văn,Số 320 đường Nguyễn Trãi,,,,
"HKD - DÂY LƯNG, VÍ DA TOMA",TOMA,Thời trang,TOMA,Hà Nội,Hà Đông,Văn Quán,47 Trần Phú,,,,
HKD KÍNH MẮT LAN ANH,Kính mắt Lan Anh,Thời trang,Kính mắt Lan Anh,Hà Nội,Đống Đa,Phương Mai,Số 2 Đường Trường Chinh,,,,
HKD NGUYỄN ANH TUẤN,TV FASHION JEANS,Thời trang,TV FASHION JEANS,Hà Nội,Cầy Giấy,Dịch Vọng Hậu,"Số 213, đường Xuân Thủy",,,,
HKD Cửa hàng Quỳnh Hoa,Quỳnh Hoa Flower Shop,Dịch vụ khác,Quỳnh Hoa Flower Shop,Hà Nội,Đống Đa,Quang Trung,Số 144-146 Phố Chùa Bộc,,,,
Công ty TNHH phát triền dịch vụ và du lịch Hồng Phát           ,Heart Hotel,Du lịch,Heart Hotel,Hà Nội,Hoàn Kiếm,Hàng Trống,Số 11B Hàng Hành,,,,
HKD Lê Thanh Thúy,Canh Cá Rô Đồng,Nhà hàng,Canh Cá Rô Đồng,Hà Nội,Hoàn Kiếm,Cửa Đông,Số 49B Bát Đàn,,,,
HKD Linh KELLY Beauty Cosmetics,Linh Kelly,Spa - Làm Đẹp,Linh Kelly,Hà Nội,Đống Đa,Láng Thượng,Số 15 ngõ 1194 Láng,,,,
HKD Hoa tươi,Hoa tươi FLY,Dịch vụ khác,Hoa tươi FLY,Hà Nội,Đống Đa,Văn Miếu,Số 19 Văn Miếu,,,,
HKD Hoa tươi,FLY,Dịch vụ khác,FLY,Hà Nội,Đống Đa,Văn Miếu,Số 17 Văn Miếu,,,,
Công ty TNHH sản xuất và dịch vụ thương mại Bảo Long- Bát Tràng,Gia tộc Việt,Nội thất,Gia tộc Việt,Hà Nội,Gia Lâm,Bát Tràng,"Lò Bàu Cổ, Xóm 3",,,,
Công ty TNHH sản xuất và dịch vụ thương mại Bảo Long- Bát Tràng,Gia tộc Việt,Nội thất,Gia tộc Việt,Hà Nội,Gia Lâm,Bát Tràng,Ki ốt 89 Chợ gốm Bát Tràng,,,,
Công ty TNHH sản xuất và dịch vụ thương mại Bảo Long- Bát Tràng,Gia tộc Việt,Nội thất,Gia tộc Việt,Hà Nội,Gia Lâm,Bát Tràng,Ki ốt 41 Chợ Gốm Bát Tràng,,,,
HKD Chụp Ảnh,Studio Phúc Thịnh,Thời trang,Studio Phúc Thịnh,Hà Nội,Hoàng Mai,Hoàng Văn Thụ,Số 63 ngõ 197 Hoàng Mai,,,,
Công ty TNHH EVA SPORTS,Eva Sports,Thời trang,Eva Sports,Hà Nội,Đống Đa,Quang Trung,Số 142 Chùa Bộc,,,,
Công ty TNHH EVA SPORTS,Eva Sports,Thời trang,Eva Sports,Hà Nội,Đống Đa,Khâm Thiên,Số 2A1 Khâm Thiên,,,,
Công ty TNHH thời trang Remmy,REMMY,Thời trang,REMMY,Hà Nội,Đống Đa,Thổ Quan,Số 444 Xã Đàn,,,,
Công ty TNHH thời trang Remmy,REMMY,Thời trang,REMMY,Hà Nội,Hai Bà Trưng,Ngô Thì Nhậm,Số 48-50 Phố Huế,,,,
Công ty TNHH thời trang Remmy,REMMY,Thời trang,REMMY,Hà Nội,Ba Đình,Quán Thánh,51 quán thánh,,,,
Công ty TNHH thời trang Remmy,REMMY,Thời trang,REMMY,Hà Nội,Cầy Giấy,Dịch Vọng,357 Cầu Giấy,,,,
HKD Việt Yên,Nhà Nghỉ Việt Yên,Du lịch,Nhà Nghỉ Việt Yên,Hà Nội,Cầy Giấy,Yên Hòa,"Số 17, Lô 4B, KĐT Trung Yên",,,,
Bếp Xuka - Công ty cổ phần thương mại dịch vụ và du lịch Linh Quang,Bếp XUKA,Nhà hàng,Bếp XUKA,Hà Nội,Hoàn Kiếm,Hàng Trống,35 Nhà Chung,947868084,http://www.bepxuka.com/,"Hệ thống nhà hàng Bếp Xuka với thực đơn đa dạng, không gian độc đáo nhất trung tâm Hà Nội",bepxuka.png
Bếp Xuka - Công ty cổ phần thương mại dịch vụ và du lịch Linh Quang,Bếp XUKA,Nhà hàng,Bếp XUKA,Hà Nội,Hoàn Kiếm,Hàng Buồm,24A Hàng Giấy,948110784,http://www.bepxuka.com/,"Hệ thống nhà hàng Bếp Xuka với thực đơn đa dạng, không gian độc đáo nhất trung tâm Hà Nội",bepxuka.png
Bếp Xuka - Công ty cổ phần thương mại dịch vụ và du lịch Linh Quang,Bếp XUKA,Nhà hàng,Bếp XUKA,Hà Nội,Hai Bà Trưng,Vĩnh Tuy,31 Mạc Thị Bưởi,947868284,http://www.bepxuka.com/,"Hệ thống nhà hàng Bếp Xuka với thực đơn đa dạng, không gian độc đáo nhất trung tâm Hà Nội",bepxuka.png
Bếp Xuka - Công ty cổ phần thương mại dịch vụ và du lịch Linh Quang,Bếp XUKA,Nhà hàng,Bếp XUKA,Hà Nội,Ba Đình,Đội Cấn,153 Đội Cấn,947868284,http://www.bepxuka.com/,"Hệ thống nhà hàng Bếp Xuka với thực đơn đa dạng, không gian độc đáo nhất trung tâm Hà Nội",bepxuka.png
HKD Lê Cao Cường,SWISS WATCH,Dịch vụ khác,SWISS WATCH,Hà Nội,Cầy Giấy,Trung Hòa,"Quầy CL07, Big C Thăng Long, số 222 Trần Duy Hưng",,,,
HKD Lê Cao Cường,SWISS WATCH,Dịch vụ khác,SWISS WATCH,Hà Nội,Cầy Giấy,Trung Hòa,"Quầy CL10 Big C Thăng Long, Số 222 Trần Duy Hưng",,,,
HKD Lê Cao Cường,SWISS WATCH,Dịch vụ khác,SWISS WATCH,Hà Nội,Cầy Giấy,Trung Hòa,"Quầy CL15, Big C Thăng Long, số 222 Trần Duy Hưng",,,,
HKD Lê Cao Cường,SWISS WATCH,Dịch vụ khác,SWISS WATCH,Hà Nội,Cầy Giấy,Trung Hòa,"Quầy CL05, Big C Thăng Long, số 222 Trần Duy Hưng",,,,
HKD Lê Cao Cường,SWISS WATCH,Dịch vụ khác,SWISS WATCH,Hà Nội,Cầy Giấy,Trung Hòa,"Quầy BL9, , Tầng 2,Big C Thăng Long, số 222 Trần Duy Hưng",,,,
HKD Lê Cao Cường,SWISS WATCH,Dịch vụ khác,SWISS WATCH,Hà Nội,Mê Linh,Quang Minh,Quầy Swiss Watch Mê Linh Plaza,,,,
HKD Lê Cao Cường,SWISS WATCH,Dịch vụ khác,SWISS WATCH,Vĩnh Phúc,Vĩnh Yên,Khai Quang,Quầy Swiss watch Big C Khai Quang,,,,
HKD Lê Cao Cường,SWISS WATCH,Dịch vụ khác,SWISS WATCH,Bắc Giang,Tân Tiến,Tân Tiến,Quầy Swiss Watch Big C Tân Tiến,,,,
HKD Lê Cao Cường,SWISS WATCH,Dịch vụ khác,SWISS WATCH,Hà Nội,Hà Đông,Mộ Lao,Quầy Swiss Watch Big C Hà Đông,,,,
HKD Lê Cao Cường,SWISS WATCH,Dịch vụ khác,SWISS WATCH,Hà Nội,Thanh Xuân,Khương Trung,"Quầy Swiss watch Big C ,Số 3 Lê Trọng Tấn",,,,
HKD Lê Cao Cường,FUNNY TIME,Dịch vụ khác,FUNNY TIME,Hà Nội,Hà Đông,Vạn Phúc,"Tầng 1, Siêu thị Auchan đường Vạn Phúc",,,,
HKD Lê Cao Cường,FUNNY TIME,Dịch vụ khác,FUNNY TIME,Hà Nội,Hà Đông,Phú La,"Tầng 1, Siêu thị Auchan, Đô Thị Văn Phú",,,,
HKD Lê Cao Cường,FUNNY TIME,Dịch vụ khác,FUNNY TIME,Hà Nội,Hoàng Mai,Đại Kim,"Tầng hầm Siêu thị Auchan , Đô thị Kim Văn Kim Lũ",,,,
Công ty TNHH hãng phim Hoàng Thảo ,TOC VIP,Spa - Làm đẹp,TOC VIP,Hà Nội,Hoàng Mai,Vĩnh Tuy,340 Minh Khai,,,,
Công ty TNHH hãng phim Hoàng Thảo ,TOC VIP,Spa - Làm đẹp,TOC VIP,Hà Nội,Ba Đình,Liễu Giai,311 Hoàng Hoa Thám,,,,
Công ty TNHH hãng phim Hoàng Thảo ,TOC VIP,Spa - Làm đẹp,TOC VIP,Hà Nội,Hoàng Mai,Vĩnh Tuy,338 Minh Khai,,,,
HKD Phạm Tuyết Nhung,",FAN CHA",Thời trang,",FAN CHA",Hà Nội,Hai Bà Trưng,Lê Đại Hành,1 Cao Đạt,,,,
HKD thời trang Anh,",TRA COZY",Nhà hàng,",TRA COZY",Hà Nội,Hai Bà Trưng,Nguyễn Du,50 Trần Nhân Tông,,,,
HKD K. R. B,K. R. B,Thời trang,K. R. B,Hà Nội,Đống Đa,Ô Chợ Dừa,70 Đông Các,,,,
HKD Quỳnh,",QUYNH BOUTIQUE",Thời trang,",QUYNH BOUTIQUE",Hà Nội,Ba Đình,Kim Mã,161 Kim Mã,,,,
HKD Quỳnh,",QUYNH BOUTIQUE",Thời trang,",QUYNH BOUTIQUE",Hà Nội,Hai Bà Trưng,Nguyễn Du,150 Bà Triệu,,,,
HKD EBON,",EBON SHOP",Thời trang,",EBON SHOP",Hà Nội,Đống Đa,Khương Thượng,Số 3 Tây Sơn,,,,
HKD EBON,",EBON SHOP",Thời trang,",EBON SHOP",Hà Nội,Cầy Giấy,Mai Dịch,76 Doãn Kế Thiện,,,,
HKD Nguyễn Viết Dũng,CUA HANG DUNG HONG,Điện tử - Điện máy,CUA HANG DUNG HONG,Hà Nội,Hai Bà Trưng,Phố Huế,B1 TT Nguyễn Công Trứ,,,,
HKD Nguyễn Viết Dũng,CUA HANG DUNG HONG,Điện tử - Điện máy,CUA HANG DUNG HONG,Hà Nội,Hai Bà Trưng,Thanh Nhàn,47 ngõ 40 Võ Thị Sáu,,,,
HKD Ten game club,Ten game club,Dịch vụ khác,Ten game club,Hà Nội,Hai Bà Trưng,Quỳnh Lôi,Số 11 ngõ 158 phố Hồng Mai,,,,
HKD Quần áo tập aerobic,Quần áo tập Aerobic,Thời trang,Quần áo tập Aerobic,Hà Nội,Thanh Xuân,Thanh Xuân Trung,Số 37 đường Vũ Trọng Phụng,,,,
HKD Ban Mai,Ngô Thị Ngọc Hân,Dịch vụ khác,Ngô Thị Ngọc Hân,Hà Nội,Hai Bà Trưng,Vĩnh Tuy,130 Lạc Trung,,,,
HKD Ban Mai,Ngô Thị Ngọc Hân,Dịch vụ khác,Ngô Thị Ngọc Hân,Hà Nội,Hai Bà Trưng,Quỳnh Mai,"Phòng D1, D11 TT 8-3",,,,
Công ty TNHH sản xuất và thương mại sơn Nhật Anh- chi nhánh miền trung,JEC GROUP,Nội thất,JEC GROUP,Nghệ An,Vinh,Lê Lợi,Số 70 Lý Thường Kiệt,,,,
Công ty cổ phần tư vấn thiết kế xây dựng và thương mại SMG,",SMG CT JSC",Dịch vụ khác,",SMG CT JSC",Nghệ An,Vinh,Lê Mao,"53 Đặng Tất, Lê Mao",,,,
HKD Hoàng Thị Hải Yến,",HOANG THI HAI YEN",Thời trang,",HOANG THI HAI YEN",Hà Tĩnh,Nghi Xuân,Nghi Xuân,Chợ Giang Đình,,,,
Công ty TNHH Hồng Minh,",GARA OTO HONG MINH",Dịch vụ khác,",GARA OTO HONG MINH",Nghệ An,Vinh,Quán Bàu,199 Nguyễn Trãi,,,,
Công ty TNHH Hồng Minh,TXTL HONG MINH,Dịch vụ khác,TXTL HONG MINH,Nghệ An,Vinh,Quán Bàu,217 Nguyễn Trãi,,,,
Công ty TNHH Hồng Minh,TXTL HONG MINH,Dịch vụ khác,TXTL HONG MINH,Nghệ An,Vinh,Hưng Bình,28A Nguyễn Sỹ Sách,,,,
HKD Nguyễn Thị Thanh Nhàn,",NHAN NGUYEN MART",Siêu thị - Cửa hàng tạp hóa,",NHAN NGUYEN MART",Nghệ An,Vinh,Bến Thủy,Số 74 đường Nguyễn Văn Trỗi,,,,
HKD Đậu Thị Hà,",QUAN BIA HA NGHI",Nhà hàng,",QUAN BIA HA NGHI",Nghệ An,Vinh,Bến Thủy,Số 74 Nguyễn Văn Trỗi,,,,
HKD Nguyễn Thị Thanh Ngà,Đậu Phụ Làng Mơ,Siêu thị - Cửa hàng tạp hóa,Đậu Phụ Làng Mơ,Nghệ An,Vinh,Hồng Sơn,Số 98 đường Hồng Sơn,,,,
HKD máy tính Thảo Diệp,Máy tính Thảo Diệp,Điện tử - Điện máy,Máy tính Thảo Diệp,Nghệ An,Vinh,Hưng Dũng,Số 140 đường Phong Định Cảng,,,,
Công ty TNHH thương mại và phát triển giáo dục ASIA,TOM MART VNXK,Thời trang,TOM MART VNXK,Nghệ An,Vinh,Bến Thủy,"Số nhà 121, đường Phong Định Cảng",,,,
HKD cửa hàng tự chọn WIKI MART,WIKI MART,Siêu thị - Cửa hàng tạp hóa,WIKI MART,Thanh Hóa,Thanh Hóa,Trường Thi,Số nhà 290 Trường Thi,,,,
HKD Hồng yên,Giày dép Minh Yên,Thời trang,Giày dép Minh Yên,Thanh Hóa,Thanh Hóa,Ba Đình,11 Đào Duy Từ,,,,
HKD Hồng yên,Yên Minh,Thời trang,Yên Minh,Thanh Hóa,Thanh Hóa,Ba Đình,7 Đào Duy Từ,,,,
HKD Nguyễn Thị Dung,Dung Nguyễn,Thời trang,Dung Nguyễn,Thanh Hóa,Thanh Hóa,Tân Sơn,Số 28/6 Dương Đình Nghệ,,,,
HKD Đinh Văn Chuông,TAGSGC NGUYET CHUONG,Siêu thị - Cửa hàng tạp hóa,TAGSGC NGUYET CHUONG,Thanh Hóa,Hậu Lộc,Minh Lộc,Minh Lộc,,,,
HKD Nguyễn Văn Khánh,HK GAME,Dịch vụ khác,HK GAME,Thanh Hóa,Thanh Hóa,Ba Đình,Số nhà 20 Nguyễn Trinh Tiếp,,,,
Công ty cổ phần tư vấn và đầu tư xâu dựng Hưng Vượng Phát,Giao dịch TOT,Dịch vụ khác,Giao dịch TOT,Hà Nội,Cầy Giấy,Yên Hòa,"P1303 Chung cư Thăng Long, Ngõ 299 Trung Kính",,,,
Công ty cổ phần tư vấn và đầu tư xâu dựng Hưng Vượng Phát,Giao dịch TOT,Dịch vụ khác,Giao dịch TOT,Hà Nội,Hoàng Mai,Kim Văn,P340 Tầng 3 Tòa nhà CT12B KDT Kim Văn Kim Lũ,,,,
HKD Phạm Thị Quỳnh Nga,",SHOP ME KIEN BU",Mẹ và bé,",SHOP ME KIEN BU",Hà Nội,Đống Đa,Khâm Thiên,Số 142 Ngõ chợ Khâm Thiên,,,,
Công ty TNHH Công nghệ Thưởng Minh,",HN MAC",Điện tử - Điện máy,",HN MAC",Hà Nội,Đống Đa,Láng Hạ,Số 5 Ngõ 2A Nguyên Hồng,,,,
Công ty TNHH Công nghệ Thưởng Minh,",HN MAC",Điện tử - Điện máy,",HN MAC",Hà Nội,Hà Đông,Phú Lương,Số 38-40 Bắc Lãm,,,,
Công ty TNHH  thương mại quốc tế Việt Mỹ,Công ty TNHH  thương mại quốc tế Việt Mỹ,Du lịch,Công ty TNHH  thương mại quốc tế Việt Mỹ,Hà Nội,Hoàn Kiếm,Tràng Tiền,"19 Đinh Lễ,",,,,
Công ty TNHH  thương mại quốc tế Việt Mỹ,Công ty TNHH  thương mại quốc tế Việt Mỹ,Du lịch,Công ty TNHH  thương mại quốc tế Việt Mỹ,Hà Nội,Long Biên,Ngọc Lâm,89 Long Biên 1,,,,
Công ty TNHH  thương mại quốc tế Việt Mỹ,Công ty TNHH  thương mại quốc tế Việt Mỹ,Du lịch,Công ty TNHH  thương mại quốc tế Việt Mỹ,Hà Nội,Hai Bà Trưng,Bạch Đằng,115A8 Đầm Trấu,,,,
HKD Thương Gia III,Thương Gia III,Nội thất,Thương Gia III,Hà Nội,Hoàn Kiếm,Hàng Trống,Số 48 Hàng Trống,,,,
Công ty cổ phần GYMDI,",GYMDI",Thời trang,",GYMDI",Hà Nội,Ba Đình,Kim Mã,19 Núi Trúc,,,,
Công ty cổ phần GYMDI,",GYMDI",Thời trang,",GYMDI",Hà Nội,Ba Đình,Trúc Bạch,Số 17 Phạm Hồng Thái,,,,
Công ty cổ phần DOCA,DOCA,Dịch vụ khác,DOCA,Hà Nội,Hai Bà Trưng,Thanh Lương,"Số 51 , Ngõ 651 Minh Khai",,,,
Công ty cổ phần DOCA,DOCA,Dịch vụ khác,DOCA,Hà Nội,Hai Bà Trưng,Đồng Tâm,58 Giải Phóng,,,,
HKD thời trang Love,LOVE,Thời trang,LOVE,Hà Nội,Đống Đa,Láng Thượng,1.1014 Đường Láng,,,,
HKD thời trang Love,LOVE,Thời trang,LOVE,Hà Nội,Đống Đa,Láng Thượng,2.1024 Đường Láng,,,,
HKD thời trang Love,LOVE,Thời trang,LOVE,Hà Nội,Đống Đa,Láng Thượng,3.1058 Đường Láng,,,,
HKD thời trang Love,LOVE,Thời trang,LOVE,Hà Nội,Cầy Giấy,Dịch vọng,4.323 Cầu Giấy,,,,
HKD thời trang Love,LOVE,Thời trang,LOVE,Hà Nội,Ba Đình,Ngọc Khánh,5.377 Kim Mã,,,,
HKD ANH VŨ 999,ANH VŨ 999,Điện tử - Điện máy,ANH VŨ 999,Hà Nội,Tây Hồ,Bưởi,Số 415 Thụy Khuê,,,,
HKD NGUYỄN QUANG HẢI,Hải Diệp SILK,Thời trang,Hải Diệp SILK,Hà Nội,Hà Đông,Vạn Phúc,62 Đường Vạn Phúc,,,,
HKD Vàng bạc Phú Thiên,Vàng bạc Phú Thiên,Dịch vụ khác,Vàng bạc Phú Thiên,Hà Nội,Từ Liêm,Trung Văn,Số 21 đường Phùng Khoang,,,,
Công ty cổ phần thương mại và công nghệ thông tin Tân Việt,Không tên,Điện tử - Điện máy,Không tên,Hà Nội,Hoàng Mai,Giáp Bát,Số 18 ngõ 192 đường Giáp Bát,,,,
HKD Nguyễn Thị Linh Chang,CLB GYM THANH NIÊN,Giải trí,CLB GYM THANH NIÊN,Hà Nội,Hà Đông,Văn Quán,"Số 48, BT8, KĐT Văn Quán",,,,
HKD Bùi Thị Minh Hẳng,CASTA,Thời trang,CASTA,Hà Nội,Hoàn Kiếm,Cửa Đông,Số 44 Hàng Điếu,,,,
HKD Thỏ Ngọc Khiếu,Thỏ Ngọc Khiếu,Thời trang,Thỏ Ngọc Khiếu,Hà Nội,Hoàn Kiếm,Hàng Bồ,"Số 76, phố Hàng Gà",,,,
công ty cổ phần Đồ Đồng Việt,Đồ Đồng Việt,Nội thất,Đồ Đồng Việt,Hà Nội,Hai Bà Trưng,Nguyễn Du,235 Lê Duẩn,,,,
HKD Nguyễn Tự Lượng,",I PRO SHOP",Điện tử - Điện máy,",I PRO SHOP",Hà Nội,Hai Bà Trưng,Nguyễn Du,Số 245 Đường Lê Duẩn,,,,
Công ty TNHH thương mại và phát triển Quỳnh Anh,DD QUYNH ANH ,Nội thất,DD QUYNH ANH ,Hà Nội,Hai Bà Trưng,Nguyễn Du,257 Lê Duẩn,,,,
Công ty TNHH thương mại và phát triển Quỳnh Anh,DD QUYNH ANH ,Nội thất,DD QUYNH ANH ,Hà Nội,Hai Bà Trưng,Nguyễn Du,255 Lê Duẩn,,,,
Công ty TNHH Bát Tràng và Gốm Gia Bảo,Gốm Gia Bảo và Gốm Hà Ngân,Nội thất,Gốm Gia Bảo và Gốm Hà Ngân,Hà Nội,Gia Lâm,Bát Tràng,1.Số 9 Chợ Gốm Bát Tràng,,,,
Công ty TNHH Bát Tràng và Gốm Gia Bảo,Gốm Gia Bảo và Gốm Hà Ngân,Nội thất,Gốm Gia Bảo và Gốm Hà Ngân,Hà Nội,Gia Lâm,Bát Tràng,2.Số 34 Chợ Gốm Bát Tràng,,,,
Công ty TNHH Bát Tràng và Gốm Gia Bảo,Gốm Gia Bảo và Gốm Hà Ngân,Nội thất,Gốm Gia Bảo và Gốm Hà Ngân,Hà Nội,Gia Lâm,Bát Tràng,3.Số 118 Chợ Gốm Bát Tràng,,,,
